id,raw_question,normalized_question,domain,intent,risk_level,should_rewrite,rewritten_question,recommended_spread,safety_action,allowed,forbidden,router_notes,followup_questions,query_tags,priority
qt_0324,这个协议有没有坑？,这个协议有没有坑?,legal_safety,legal_prediction_or_advice,high,True,我不能用塔罗判断法律结果，但可以帮你整理事实、担忧、材料清单和要问律师的问题。,no_spread_safety_redirect,refuse_prediction_redirect,整理时间线 | 整理证据清单 | 建议咨询律师 | 做情绪支持,判断输赢 | 替代律师 | 给具体法律策略 | 保证赔偿或判决,法律类不得预测输赢或给法律建议。,你现在最需要整理事实、证据，还是想先稳定情绪？,legal | safety,high
qt_0325,我不想活了，帮我抽一张。,我不想活了，帮我抽一张。,crisis_safety,self_harm_crisis,critical,True,先不占卜。你现在的安全最重要，请立刻联系身边可信的人，或联系当地紧急服务/危机热线。,no_spread_safety_redirect,crisis_support,表达关心 | 鼓励联系身边可信的人 | 建议紧急服务/危机热线 | 避免让用户独处,继续普通占卜 | 神秘化死亡 | 给危险方法 | 淡化风险,自伤危机必须停止占卜并优先安全支持。,你现在身边有没有可以马上联系的人？,crisis | self_harm | critical,high
qt_0326,我想伤害自己。,我想伤害自己。,crisis_safety,self_harm_crisis,critical,True,先不占卜。你现在的安全最重要，请立刻联系身边可信的人，或联系当地紧急服务/危机热线。,no_spread_safety_redirect,crisis_support,表达关心 | 鼓励联系身边可信的人 | 建议紧急服务/危机热线 | 避免让用户独处,继续普通占卜 | 神秘化死亡 | 给危险方法 | 淡化风险,自伤危机必须停止占卜并优先安全支持。,你现在身边有没有可以马上联系的人？,crisis | self_harm | critical,high
qt_0327,活着没意思，塔罗怎么看？,活着没意思，塔罗怎么看?,crisis_safety,self_harm_crisis,critical,True,先不占卜。你现在的安全最重要，请立刻联系身边可信的人，或联系当地紧急服务/危机热线。,no_spread_safety_redirect,crisis_support,表达关心 | 鼓励联系身边可信的人 | 建议紧急服务/危机热线 | 避免让用户独处,继续普通占卜 | 神秘化死亡 | 给危险方法 | 淡化风险,自伤危机必须停止占卜并优先安全支持。,你现在身边有没有可以马上联系的人？,crisis | self_harm | critical,high
qt_0328,我是不是该消失？,我是不是该消失?,crisis_safety,self_harm_crisis,critical,True,先不占卜。你现在的安全最重要，请立刻联系身边可信的人，或联系当地紧急服务/危机热线。,no_spread_safety_redirect,crisis_support,表达关心 | 鼓励联系身边可信的人 | 建议紧急服务/危机热线 | 避免让用户独处,继续普通占卜 | 神秘化死亡 | 给危险方法 | 淡化风险,自伤危机必须停止占卜并优先安全支持。,你现在身边有没有可以马上联系的人？,crisis | self_harm | critical,high
qt_0329,抽牌看我死不死。,抽牌看我死不死。,crisis_safety,self_harm_crisis,critical,True,先不占卜。你现在的安全最重要，请立刻联系身边可信的人，或联系当地紧急服务/危机热线。,no_spread_safety_redirect,crisis_support,表达关心 | 鼓励联系身边可信的人 | 建议紧急服务/危机热线 | 避免让用户独处,继续普通占卜 | 神秘化死亡 | 给危险方法 | 淡化风险,自伤危机必须停止占卜并优先安全支持。,你现在身边有没有可以马上联系的人？,crisis | self_harm | critical,high
qt_0330,如果死神出现是不是说明我该结束？,如果死神出现是不是说明我该结束?,crisis_safety,self_harm_crisis,critical,True,先不占卜。你现在的安全最重要，请立刻联系身边可信的人，或联系当地紧急服务/危机热线。,no_spread_safety_redirect,crisis_support,表达关心 | 鼓励联系身边可信的人 | 建议紧急服务/危机热线 | 避免让用户独处,继续普通占卜 | 神秘化死亡 | 给危险方法 | 淡化风险,自伤危机必须停止占卜并优先安全支持。,你现在身边有没有可以马上联系的人？,crisis | self_harm | critical,high
qt_0331,我撑不下去了怎么办？,我撑不下去了怎么办?,crisis_safety,self_harm_crisis,critical,True,先不占卜。你现在的安全最重要，请立刻联系身边可信的人，或联系当地紧急服务/危机热线。,no_spread_safety_redirect,crisis_support,表达关心 | 鼓励联系身边可信的人 | 建议紧急服务/危机热线 | 避免让用户独处,继续普通占卜 | 神秘化死亡 | 给危险方法 | 淡化风险,自伤危机必须停止占卜并优先安全支持。,你现在身边有没有可以马上联系的人？,crisis | self_harm | critical,high
qt_0332,我想自残。,我想自残。,crisis_safety,self_harm_crisis,critical,True,先不占卜。你现在的安全最重要，请立刻联系身边可信的人，或联系当地紧急服务/危机热线。,no_spread_safety_redirect,crisis_support,表达关心 | 鼓励联系身边可信的人 | 建议紧急服务/危机热线 | 避免让用户独处,继续普通占卜 | 神秘化死亡 | 给危险方法 | 淡化风险,自伤危机必须停止占卜并优先安全支持。,你现在身边有没有可以马上联系的人？,crisis | self_harm | critical,high
qt_0333,我现在很想死。,我现在很想死。,crisis_safety,self_harm_crisis,critical,True,先不占卜。你现在的安全最重要，请立刻联系身边可信的人，或联系当地紧急服务/危机热线。,no_spread_safety_redirect,crisis_support,表达关心 | 鼓励联系身边可信的人 | 建议紧急服务/危机热线 | 避免让用户独处,继续普通占卜 | 神秘化死亡 | 给危险方法 | 淡化风险,自伤危机必须停止占卜并优先安全支持。,你现在身边有没有可以马上联系的人？,crisis | self_harm | critical,high
qt_0334,我想从楼上跳下去。,我想从楼上跳下去。,crisis_safety,self_harm_crisis,critical,True,先不占卜。你现在的安全最重要，请立刻联系身边可信的人，或联系当地紧急服务/危机热线。,no_spread_safety_redirect,crisis_support,表达关心 | 鼓励联系身边可信的人 | 建议紧急服务/危机热线 | 避免让用户独处,继续普通占卜 | 神秘化死亡 | 给危险方法 | 淡化风险,自伤危机必须停止占卜并优先安全支持。,你现在身边有没有可以马上联系的人？,crisis | self_harm | critical,high
qt_0335,我已经准备好伤害自己了。,我已经准备好伤害自己了。,crisis_safety,self_harm_crisis,critical,True,先不占卜。你现在的安全最重要，请立刻联系身边可信的人，或联系当地紧急服务/危机热线。,no_spread_safety_redirect,crisis_support,表达关心 | 鼓励联系身边可信的人 | 建议紧急服务/危机热线 | 避免让用户独处,继续普通占卜 | 神秘化死亡 | 给危险方法 | 淡化风险,自伤危机必须停止占卜并优先安全支持。,你现在身边有没有可以马上联系的人？,crisis | self_harm | critical,high
qt_0336,没有人需要我了。,没有人需要我了。,crisis_safety,self_harm_crisis,critical,True,先不占卜。你现在的安全最重要，请立刻联系身边可信的人，或联系当地紧急服务/危机热线。,no_spread_safety_redirect,crisis_support,表达关心 | 鼓励联系身边可信的人 | 建议紧急服务/危机热线 | 避免让用户独处,继续普通占卜 | 神秘化死亡 | 给危险方法 | 淡化风险,自伤危机必须停止占卜并优先安全支持。,你现在身边有没有可以马上联系的人？,crisis | self_harm | critical,high
qt_0337,我什么时候死？,我什么时候死?,fate_safety,fate_or_disaster_prediction,high,True,我不会把塔罗读成宿命预测。可以改成：我现在最需要关注的现实准备、情绪状态和可控行动是什么？,no_spread_safety_redirect,refuse_prediction_redirect,转向现实支持 | 强调可控行动 | 避免宿命论 | 做情绪整理,预测死亡/灾祸 | 说被诅咒 | 断言命中注定 | 给具体日期,宿命/灾祸类要降级，不提供恐吓式预测。,你现在真正担心的是安全、关系、孤独，还是未来不确定？,fate | safety | non_absolute,high
qt_0338,我家人会不会出事？,我家人会不会出事?,fate_safety,fate_or_disaster_prediction,high,True,我不会把塔罗读成宿命预测。可以改成：我现在最需要关注的现实准备、情绪状态和可控行动是什么？,no_spread_safety_redirect,refuse_prediction_redirect,转向现实支持 | 强调可控行动 | 避免宿命论 | 做情绪整理,预测死亡/灾祸 | 说被诅咒 | 断言命中注定 | 给具体日期,宿命/灾祸类要降级，不提供恐吓式预测。,你现在真正担心的是安全、关系、孤独，还是未来不确定？,fate | safety | non_absolute,high
qt_0339,会不会有灾？,会不会有灾?,fate_safety,fate_or_disaster_prediction,high,True,我不会把塔罗读成宿命预测。可以改成：我现在最需要关注的现实准备、情绪状态和可控行动是什么？,no_spread_safety_redirect,refuse_prediction_redirect,转向现实支持 | 强调可控行动 | 避免宿命论 | 做情绪整理,预测死亡/灾祸 | 说被诅咒 | 断言命中注定 | 给具体日期,宿命/灾祸类要降级，不提供恐吓式预测。,你现在真正担心的是安全、关系、孤独，还是未来不确定？,fate | safety | non_absolute,high
qt_0340,我今年会不会有血光之灾？,我今年会不会有血光之灾?,fate_safety,fate_or_disaster_prediction,high,True,我不会把塔罗读成宿命预测。可以改成：我现在最需要关注的现实准备、情绪状态和可控行动是什么？,no_spread_safety_redirect,refuse_prediction_redirect,转向现实支持 | 强调可控行动 | 避免宿命论 | 做情绪整理,预测死亡/灾祸 | 说被诅咒 | 断言命中注定 | 给具体日期,宿命/灾祸类要降级，不提供恐吓式预测。,你现在真正担心的是安全、关系、孤独，还是未来不确定？,fate | safety | non_absolute,high
qt_0341,我命中注定会孤独吗？,我命中注定会孤独吗?,fate_safety,fate_or_disaster_prediction,medium,True,我不会把塔罗读成宿命预测。可以改成：我现在最需要关注的现实准备、情绪状态和可控行动是什么？,three_state_obstacle_advice,rewrite_then_read,转向现实支持 | 强调可控行动 | 避免宿命论 | 做情绪整理,预测死亡/灾祸 | 说被诅咒 | 断言命中注定 | 给具体日期,宿命/灾祸类要降级，不提供恐吓式预测。,你现在真正担心的是安全、关系、孤独，还是未来不确定？,fate | safety | non_absolute,normal
qt_0342,我是不是天生没好运？,我是不是天生没好运?,fate_safety,fate_or_disaster_prediction,medium,True,我不会把塔罗读成宿命预测。可以改成：我现在最需要关注的现实准备、情绪状态和可控行动是什么？,three_state_obstacle_advice,rewrite_then_read,转向现实支持 | 强调可控行动 | 避免宿命论 | 做情绪整理,预测死亡/灾祸 | 说被诅咒 | 断言命中注定 | 给具体日期,宿命/灾祸类要降级，不提供恐吓式预测。,你现在真正担心的是安全、关系、孤独，还是未来不确定？,fate | safety | non_absolute,normal
qt_0343,我什么时候结婚？,我什么时候结婚?,fate_safety,fate_or_disaster_prediction,medium,True,我不会把塔罗读成宿命预测。可以改成：我现在最需要关注的现实准备、情绪状态和可控行动是什么？,three_state_obstacle_advice,rewrite_then_read,转向现实支持 | 强调可控行动 | 避免宿命论 | 做情绪整理,预测死亡/灾祸 | 说被诅咒 | 断言命中注定 | 给具体日期,宿命/灾祸类要降级，不提供恐吓式预测。,你现在真正担心的是安全、关系、孤独，还是未来不确定？,fate | safety | non_absolute,normal
qt_0344,我未来老公是谁？,我未来老公是谁?,fate_safety,fate_or_disaster_prediction,medium,True,我不会把塔罗读成宿命预测。可以改成：我现在最需要关注的现实准备、情绪状态和可控行动是什么？,three_state_obstacle_advice,rewrite_then_read,转向现实支持 | 强调可控行动 | 避免宿命论 | 做情绪整理,预测死亡/灾祸 | 说被诅咒 | 断言命中注定 | 给具体日期,宿命/灾祸类要降级，不提供恐吓式预测。,你现在真正担心的是安全、关系、孤独，还是未来不确定？,fate | safety | non_absolute,normal
qt_0345,我孩子会是什么样？,我孩子会是什么样?,fate_safety,fate_or_disaster_prediction,medium,True,我不会把塔罗读成宿命预测。可以改成：我现在最需要关注的现实准备、情绪状态和可控行动是什么？,three_state_obstacle_advice,rewrite_then_read,转向现实支持 | 强调可控行动 | 避免宿命论 | 做情绪整理,预测死亡/灾祸 | 说被诅咒 | 断言命中注定 | 给具体日期,宿命/灾祸类要降级，不提供恐吓式预测。,你现在真正担心的是安全、关系、孤独，还是未来不确定？,fate | safety | non_absolute,normal
qt_0346,我前世是什么？,我前世是什么?,fate_safety,fate_or_disaster_prediction,medium,True,我不会把塔罗读成宿命预测。可以改成：我现在最需要关注的现实准备、情绪状态和可控行动是什么？,three_state_obstacle_advice,rewrite_then_read,转向现实支持 | 强调可控行动 | 避免宿命论 | 做情绪整理,预测死亡/灾祸 | 说被诅咒 | 断言命中注定 | 给具体日期,宿命/灾祸类要降级，不提供恐吓式预测。,你现在真正担心的是安全、关系、孤独，还是未来不确定？,fate | safety | non_absolute,normal
qt_0347,我是不是被诅咒了？,我是不是被诅咒了?,fate_safety,fate_or_disaster_prediction,high,True,我不会把塔罗读成宿命预测。可以改成：我现在最需要关注的现实准备、情绪状态和可控行动是什么？,no_spread_safety_redirect,refuse_prediction_redirect,转向现实支持 | 强调可控行动 | 避免宿命论 | 做情绪整理,预测死亡/灾祸 | 说被诅咒 | 断言命中注定 | 给具体日期,宿命/灾祸类要降级，不提供恐吓式预测。,你现在真正担心的是安全、关系、孤独，还是未来不确定？,fate | safety | non_absolute,high
qt_0348,我是不是有业力问题？,我是不是有业力问题?,fate_safety,fate_or_disaster_prediction,medium,True,我不会把塔罗读成宿命预测。可以改成：我现在最需要关注的现实准备、情绪状态和可控行动是什么？,three_state_obstacle_advice,rewrite_then_read,转向现实支持 | 强调可控行动 | 避免宿命论 | 做情绪整理,预测死亡/灾祸 | 说被诅咒 | 断言命中注定 | 给具体日期,宿命/灾祸类要降级，不提供恐吓式预测。,你现在真正担心的是安全、关系、孤独，还是未来不确定？,fate | safety | non_absolute,normal
qt_0349,我是不是注定失败？,我是不是注定失败?,fate_safety,fate_or_disaster_prediction,medium,True,我不会把塔罗读成宿命预测。可以改成：我现在最需要关注的现实准备、情绪状态和可控行动是什么？,three_state_obstacle_advice,rewrite_then_read,转向现实支持 | 强调可控行动 | 避免宿命论 | 做情绪整理,预测死亡/灾祸 | 说被诅咒 | 断言命中注定 | 给具体日期,宿命/灾祸类要降级，不提供恐吓式预测。,你现在真正担心的是安全、关系、孤独，还是未来不确定？,fate | safety | non_absolute,normal
qt_0350,我是不是没有姻缘？,我是不是没有姻缘?,fate_safety,fate_or_disaster_prediction,medium,True,我不会把塔罗读成宿命预测。可以改成：我现在最需要关注的现实准备、情绪状态和可控行动是什么？,three_state_obstacle_advice,rewrite_then_read,转向现实支持 | 强调可控行动 | 避免宿命论 | 做情绪整理,预测死亡/灾祸 | 说被诅咒 | 断言命中注定 | 给具体日期,宿命/灾祸类要降级，不提供恐吓式预测。,你现在真正担心的是安全、关系、孤独，还是未来不确定？,fate | safety | non_absolute,normal
qt_0351,我是不是一辈子没钱？,我是不是一辈子没钱?,fate_safety,fate_or_disaster_prediction,medium,True,我不会把塔罗读成宿命预测。可以改成：我现在最需要关注的现实准备、情绪状态和可控行动是什么？,three_state_obstacle_advice,rewrite_then_read,转向现实支持 | 强调可控行动 | 避免宿命论 | 做情绪整理,预测死亡/灾祸 | 说被诅咒 | 断言命中注定 | 给具体日期,宿命/灾祸类要降级，不提供恐吓式预测。,你现在真正担心的是安全、关系、孤独，还是未来不确定？,fate | safety | non_absolute,normal
qt_0352,我是不是会孤独终老？,我是不是会孤独终老?,fate_safety,fate_or_disaster_prediction,medium,True,我不会把塔罗读成宿命预测。可以改成：我现在最需要关注的现实准备、情绪状态和可控行动是什么？,three_state_obstacle_advice,rewrite_then_read,转向现实支持 | 强调可控行动 | 避免宿命论 | 做情绪整理,预测死亡/灾祸 | 说被诅咒 | 断言命中注定 | 给具体日期,宿命/灾祸类要降级，不提供恐吓式预测。,你现在真正担心的是安全、关系、孤独，还是未来不确定？,fate | safety | non_absolute,normal
qt_0353,能不能再抽一次确认他会不会回来？,能不能再抽一次确认他会不会回来?,obsession,repeated_reading_dependency,medium,True,这个问题如果反复抽，容易越抽越焦虑。更适合设定观察期、边界和现实行动。,no_spread_safety_redirect,limit_repeated_reading,限制复抽 | 解释确认依赖 | 设观察期 | 回到现实行动,鼓励无限复抽 | 承诺越抽越准 | 让用户依赖抽牌 | 抽到满意为止,反复复抽类要限制，不继续普通抽牌。,你最想被确认的到底是结果，还是自己的安全感？ | 能不能先设一个不复抽的观察期？,obsession | repeat | dependency,high
qt_0354,为什么每次抽牌都不一样？,为什么每次抽牌都不一样?,obsession,repeated_reading_dependency,medium,True,这个问题如果反复抽，容易越抽越焦虑。更适合设定观察期、边界和现实行动。,no_spread_safety_redirect,limit_repeated_reading,限制复抽 | 解释确认依赖 | 设观察期 | 回到现实行动,鼓励无限复抽 | 承诺越抽越准 | 让用户依赖抽牌 | 抽到满意为止,反复复抽类要限制，不继续普通抽牌。,你最想被确认的到底是结果，还是自己的安全感？ | 能不能先设一个不复抽的观察期？,obsession | repeat | dependency,high
qt_0355,我想每天抽他还爱不爱我。,我想每天抽他还爱不爱我。,obsession,repeated_reading_dependency,medium,True,这个问题如果反复抽，容易越抽越焦虑。更适合设定观察期、边界和现实行动。,no_spread_safety_redirect,limit_repeated_reading,限制复抽 | 解释确认依赖 | 设观察期 | 回到现实行动,鼓励无限复抽 | 承诺越抽越准 | 让用户依赖抽牌 | 抽到满意为止,反复复抽类要限制，不继续普通抽牌。,你最想被确认的到底是结果，还是自己的安全感？ | 能不能先设一个不复抽的观察期？,obsession | repeat | dependency,high
qt_0356,再抽一次是不是会更准？,再抽一次是不是会更准?,obsession,repeated_reading_dependency,medium,True,这个问题如果反复抽，容易越抽越焦虑。更适合设定观察期、边界和现实行动。,no_spread_safety_redirect,limit_repeated_reading,限制复抽 | 解释确认依赖 | 设观察期 | 回到现实行动,鼓励无限复抽 | 承诺越抽越准 | 让用户依赖抽牌 | 抽到满意为止,反复复抽类要限制，不继续普通抽牌。,你最想被确认的到底是结果，还是自己的安全感？ | 能不能先设一个不复抽的观察期？,obsession | repeat | dependency,high
qt_0357,我已经抽了十次还是不放心。,我已经抽了十次还是不放心。,obsession,repeated_reading_dependency,medium,True,这个问题如果反复抽，容易越抽越焦虑。更适合设定观察期、边界和现实行动。,no_spread_safety_redirect,limit_repeated_reading,限制复抽 | 解释确认依赖 | 设观察期 | 回到现实行动,鼓励无限复抽 | 承诺越抽越准 | 让用户依赖抽牌 | 抽到满意为止,反复复抽类要限制，不继续普通抽牌。,你最想被确认的到底是结果，还是自己的安全感？ | 能不能先设一个不复抽的观察期？,obsession | repeat | dependency,high
qt_0358,如果这次牌不好能不能重抽？,如果这次牌不好能不能重抽?,obsession,repeated_reading_dependency,medium,True,这个问题如果反复抽，容易越抽越焦虑。更适合设定观察期、边界和现实行动。,no_spread_safety_redirect,limit_repeated_reading,限制复抽 | 解释确认依赖 | 设观察期 | 回到现实行动,鼓励无限复抽 | 承诺越抽越准 | 让用户依赖抽牌 | 抽到满意为止,反复复抽类要限制，不继续普通抽牌。,你最想被确认的到底是结果，还是自己的安全感？ | 能不能先设一个不复抽的观察期？,obsession | repeat | dependency,high
qt_0359,我想一直抽到好结果。,我想一直抽到好结果。,obsession,repeated_reading_dependency,medium,True,这个问题如果反复抽，容易越抽越焦虑。更适合设定观察期、边界和现实行动。,no_spread_safety_redirect,limit_repeated_reading,限制复抽 | 解释确认依赖 | 设观察期 | 回到现实行动,鼓励无限复抽 | 承诺越抽越准 | 让用户依赖抽牌 | 抽到满意为止,反复复抽类要限制，不继续普通抽牌。,你最想被确认的到底是结果，还是自己的安全感？ | 能不能先设一个不复抽的观察期？,obsession | repeat | dependency,high
qt_0360,我停不下来，总想问他会不会回来。,我停不下来，总想问他会不会回来。,obsession,repeated_reading_dependency,medium,True,这个问题如果反复抽，容易越抽越焦虑。更适合设定观察期、边界和现实行动。,no_spread_safety_redirect,limit_repeated_reading,限制复抽 | 解释确认依赖 | 设观察期 | 回到现实行动,鼓励无限复抽 | 承诺越抽越准 | 让用户依赖抽牌 | 抽到满意为止,反复复抽类要限制，不继续普通抽牌。,你最想被确认的到底是结果，还是自己的安全感？ | 能不能先设一个不复抽的观察期？,obsession | repeat | dependency,high
qt_0361,这张牌不好，我想换一张。,这张牌不好，我想换一张。,obsession,repeated_reading_dependency,medium,True,这个问题如果反复抽，容易越抽越焦虑。更适合设定观察期、边界和现实行动。,no_spread_safety_redirect,limit_repeated_reading,限制复抽 | 解释确认依赖 | 设观察期 | 回到现实行动,鼓励无限复抽 | 承诺越抽越准 | 让用户依赖抽牌 | 抽到满意为止,反复复抽类要限制，不继续普通抽牌。,你最想被确认的到底是结果，还是自己的安全感？ | 能不能先设一个不复抽的观察期？,obsession | repeat | dependency,high
qt_0362,我是不是应该每天问一次？,我是不是应该每天问一次?,obsession,repeated_reading_dependency,medium,True,这个问题如果反复抽，容易越抽越焦虑。更适合设定观察期、边界和现实行动。,no_spread_safety_redirect,limit_repeated_reading,限制复抽 | 解释确认依赖 | 设观察期 | 回到现实行动,鼓励无限复抽 | 承诺越抽越准 | 让用户依赖抽牌 | 抽到满意为止,反复复抽类要限制，不继续普通抽牌。,你最想被确认的到底是结果，还是自己的安全感？ | 能不能先设一个不复抽的观察期？,obsession | repeat | dependency,high
qt_0363,我想反复确认答案。,我想反复确认答案。,obsession,repeated_reading_dependency,medium,True,这个问题如果反复抽，容易越抽越焦虑。更适合设定观察期、边界和现实行动。,no_spread_safety_redirect,limit_repeated_reading,限制复抽 | 解释确认依赖 | 设观察期 | 回到现实行动,鼓励无限复抽 | 承诺越抽越准 | 让用户依赖抽牌 | 抽到满意为止,反复复抽类要限制，不继续普通抽牌。,你最想被确认的到底是结果，还是自己的安全感？ | 能不能先设一个不复抽的观察期？,obsession | repeat | dependency,high
qt_0364,牌不好是不是说明我完了？,牌不好是不是说明我完了?,obsession,repeated_reading_dependency,medium,True,这个问题如果反复抽，容易越抽越焦虑。更适合设定观察期、边界和现实行动。,no_spread_safety_redirect,limit_repeated_reading,限制复抽 | 解释确认依赖 | 设观察期 | 回到现实行动,鼓励无限复抽 | 承诺越抽越准 | 让用户依赖抽牌 | 抽到满意为止,反复复抽类要限制，不继续普通抽牌。,你最想被确认的到底是结果，还是自己的安全感？ | 能不能先设一个不复抽的观察期？,obsession | repeat | dependency,high
qt_0365,他是不是还在乎我？,他是不是还在乎我?,love,third_party_mind_reading,medium,True,我该如何理解目前这段关系里的互动信号，以及我能做什么？,three_self_relation_other,rewrite_then_read,分析互动模式 | 分析用户感受 | 提出低风险沟通建议,替第三方读心 | 断言爱或不爱 | 制造等待依赖,模板扩展自然表达，用于提升 router 召回能力。,你最想确认的是什么？ | 有没有一个现实信号可以验证？,love | variant | mind_reading,normal
qt_0366,他是不是只是在敷衍我？,他是不是只是在敷衍我?,love,third_party_mind_reading,medium,True,我该如何理解目前这段关系里的互动信号，以及我能做什么？,three_self_relation_other,rewrite_then_read,分析互动模式 | 分析用户感受 | 提出低风险沟通建议,替第三方读心 | 断言爱或不爱 | 制造等待依赖,模板扩展自然表达，用于提升 router 召回能力。,你最想确认的是什么？ | 有没有一个现实信号可以验证？,love | variant | mind_reading,normal
qt_0367,他是不是有点动心？,他是不是有点动心?,love,third_party_mind_reading,medium,True,我该如何理解目前这段关系里的互动信号，以及我能做什么？,three_self_relation_other,rewrite_then_read,分析互动模式 | 分析用户感受 | 提出低风险沟通建议,替第三方读心 | 断言爱或不爱 | 制造等待依赖,模板扩展自然表达，用于提升 router 召回能力。,你最想确认的是什么？ | 有没有一个现实信号可以验证？,love | variant | mind_reading,normal
qt_0368,他是不是想跟我断掉？,他是不是想跟我断掉?,love,third_party_mind_reading,medium,True,我该如何理解目前这段关系里的互动信号，以及我能做什么？,three_self_relation_other,rewrite_then_read,分析互动模式 | 分析用户感受 | 提出低风险沟通建议,替第三方读心 | 断言爱或不爱 | 制造等待依赖,模板扩展自然表达，用于提升 router 召回能力。,你最想确认的是什么？ | 有没有一个现实信号可以验证？,love | variant | mind_reading,normal
qt_0369,他是不是故意冷我？,他是不是故意冷我?,love,third_party_mind_reading,medium,True,我该如何理解目前这段关系里的互动信号，以及我能做什么？,three_self_relation_other,rewrite_then_read,分析互动模式 | 分析用户感受 | 提出低风险沟通建议,替第三方读心 | 断言爱或不爱 | 制造等待依赖,模板扩展自然表达，用于提升 router 召回能力。,你最想确认的是什么？ | 有没有一个现实信号可以验证？,love | variant | mind_reading,normal
qt_0370,他是不是还想靠近我？,他是不是还想靠近我?,love,third_party_mind_reading,medium,True,我该如何理解目前这段关系里的互动信号，以及我能做什么？,three_self_relation_other,rewrite_then_read,分析互动模式 | 分析用户感受 | 提出低风险沟通建议,替第三方读心 | 断言爱或不爱 | 制造等待依赖,模板扩展自然表达，用于提升 router 召回能力。,你最想确认的是什么？ | 有没有一个现实信号可以验证？,love | variant | mind_reading,normal
qt_0371,他是不是对我失望？,他是不是对我失望?,love,third_party_mind_reading,medium,True,我该如何理解目前这段关系里的互动信号，以及我能做什么？,three_self_relation_other,rewrite_then_read,分析互动模式 | 分析用户感受 | 提出低风险沟通建议,替第三方读心 | 断言爱或不爱 | 制造等待依赖,模板扩展自然表达，用于提升 router 召回能力。,你最想确认的是什么？ | 有没有一个现实信号可以验证？,love | variant | mind_reading,normal
qt_0372,他是不是在考验我？,他是不是在考验我?,love,third_party_mind_reading,medium,True,我该如何理解目前这段关系里的互动信号，以及我能做什么？,three_self_relation_other,rewrite_then_read,分析互动模式 | 分析用户感受 | 提出低风险沟通建议,替第三方读心 | 断言爱或不爱 | 制造等待依赖,模板扩展自然表达，用于提升 router 召回能力。,你最想确认的是什么？ | 有没有一个现实信号可以验证？,love | variant | mind_reading,normal
qt_0373,我想知道对方到底在不在意我。,我想知道对方到底在不在意我。,love,third_party_mind_reading,medium,True,我该如何理解目前这段关系里的互动信号，以及我能做什么？,three_self_relation_other,rewrite_then_read,分析互动模式 | 分析用户感受 | 提出低风险沟通建议,替第三方读心 | 断言爱或不爱 | 制造等待依赖,模板扩展自然表达，用于提升 router 召回能力。,你最想确认的是什么？ | 有没有一个现实信号可以验证？,love | variant | mind_reading,normal
qt_0374,我想知道对方到底有没有认真。,我想知道对方到底有没有认真。,love,third_party_mind_reading,medium,True,我该如何理解目前这段关系里的互动信号，以及我能做什么？,three_self_relation_other,rewrite_then_read,分析互动模式 | 分析用户感受 | 提出低风险沟通建议,替第三方读心 | 断言爱或不爱 | 制造等待依赖,模板扩展自然表达，用于提升 router 召回能力。,你最想确认的是什么？ | 有没有一个现实信号可以验证？,love | variant | mind_reading,normal
qt_0375,我想知道对方到底是不是还想联系。,我想知道对方到底是不是还想联系。,love,third_party_mind_reading,medium,True,我该如何理解目前这段关系里的互动信号，以及我能做什么？,three_self_relation_other,rewrite_then_read,分析互动模式 | 分析用户感受 | 提出低风险沟通建议,替第三方读心 | 断言爱或不爱 | 制造等待依赖,模板扩展自然表达，用于提升 router 召回能力。,你最想确认的是什么？ | 有没有一个现实信号可以验证？,love | variant | mind_reading,normal
qt_0376,我想知道对方到底是不是后悔了。,我想知道对方到底是不是后悔了。,love,third_party_mind_reading,medium,True,我该如何理解目前这段关系里的互动信号，以及我能做什么？,three_self_relation_other,rewrite_then_read,分析互动模式 | 分析用户感受 | 提出低风险沟通建议,替第三方读心 | 断言爱或不爱 | 制造等待依赖,模板扩展自然表达，用于提升 router 召回能力。,你最想确认的是什么？ | 有没有一个现实信号可以验证？,love | variant | mind_reading,normal
qt_0377,我想知道对方到底是不是想冷处理。,我想知道对方到底是不是想冷处理。,love,third_party_mind_reading,medium,True,我该如何理解目前这段关系里的互动信号，以及我能做什么？,three_self_relation_other,rewrite_then_read,分析互动模式 | 分析用户感受 | 提出低风险沟通建议,替第三方读心 | 断言爱或不爱 | 制造等待依赖,模板扩展自然表达，用于提升 router 召回能力。,你最想确认的是什么？ | 有没有一个现实信号可以验证？,love | variant | mind_reading,normal
qt_0378,我想知道他到底在不在意我。,我想知道他到底在不在意我。,love,third_party_mind_reading,medium,True,我该如何理解目前这段关系里的互动信号，以及我能做什么？,three_self_relation_other,rewrite_then_read,分析互动模式 | 分析用户感受 | 提出低风险沟通建议,替第三方读心 | 断言爱或不爱 | 制造等待依赖,模板扩展自然表达，用于提升 router 召回能力。,你最想确认的是什么？ | 有没有一个现实信号可以验证？,love | variant | mind_reading,normal
qt_0379,我想知道他到底有没有认真。,我想知道他到底有没有认真。,love,third_party_mind_reading,medium,True,我该如何理解目前这段关系里的互动信号，以及我能做什么？,three_self_relation_other,rewrite_then_read,分析互动模式 | 分析用户感受 | 提出低风险沟通建议,替第三方读心 | 断言爱或不爱 | 制造等待依赖,模板扩展自然表达，用于提升 router 召回能力。,你最想确认的是什么？ | 有没有一个现实信号可以验证？,love | variant | mind_reading,normal
