profile_id,card_id,card_name_cn,orientation,orientation_cn,domain,domain_name_cn,theme,core_reading,base_meaning_reference,keywords_used,tone_hint,allowed_claim_strength,forbidden,general_advice
the_fool_upright_love,the_fool,愚人,upright,正位,love,感情,开始、自由与冒险,愚人（正位）在感情场景中的核心是：开始、自由与冒险。在感情里，它会把“开始、自由”放进关系互动、情绪连接、边界和回应节奏中理解。,愚人正位强调开始、自由与冒险，通常指向一个需要被看见的核心主题。,开始 | 自由 | 冒险 | 未知 | 轻装上阵,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
ten_of_swords_upright_love,ten_of_swords,宝剑十,upright,正位,love,感情,结束痛苦、最低点与彻底耗尽,宝剑十（正位）在感情场景中的核心是：结束痛苦、最低点与彻底耗尽。在感情里，它会把“结束痛苦、最低点”放进关系互动、情绪连接、边界和回应节奏中理解。,宝剑十正位把思考/沟通/冲突/判断落到“结束痛苦、最低点、彻底耗尽”这些具体状态中。,结束痛苦 | 最低点 | 彻底耗尽 | 完成 | 负荷,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
ten_of_swords_upright_career,ten_of_swords,宝剑十,upright,正位,career,事业,结束痛苦、最低点与彻底耗尽,宝剑十（正位）在事业场景中的核心是：结束痛苦、最低点与彻底耗尽。在事业里，它会把“结束痛苦、最低点”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,宝剑十正位把思考/沟通/冲突/判断落到“结束痛苦、最低点、彻底耗尽”这些具体状态中。,结束痛苦 | 最低点 | 彻底耗尽 | 完成 | 负荷,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
ten_of_swords_upright_self_state,ten_of_swords,宝剑十,upright,正位,self_state,自我状态,结束痛苦、最低点与彻底耗尽,宝剑十（正位）在自我状态场景中的核心是：结束痛苦、最低点与彻底耗尽。在自我状态里，它会把“结束痛苦、最低点”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,宝剑十正位把思考/沟通/冲突/判断落到“结束痛苦、最低点、彻底耗尽”这些具体状态中。,结束痛苦 | 最低点 | 彻底耗尽 | 完成 | 负荷,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
ten_of_swords_upright_decision,ten_of_swords,宝剑十,upright,正位,decision,决策,结束痛苦、最低点与彻底耗尽,宝剑十（正位）在决策场景中的核心是：结束痛苦、最低点与彻底耗尽。在决策里，它会把“结束痛苦、最低点”放进选择路径、收益、代价、风险和验证动作中理解。,宝剑十正位把思考/沟通/冲突/判断落到“结束痛苦、最低点、彻底耗尽”这些具体状态中。,结束痛苦 | 最低点 | 彻底耗尽 | 完成 | 负荷,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
ten_of_swords_reversed_love,ten_of_swords,宝剑十,reversed,逆位,love,感情,从低谷恢复、痛苦收尾与重新站起,宝剑十（逆位）在感情场景中的核心是：从低谷恢复、痛苦收尾与重新站起。在感情里，它会把“从低谷恢复、痛苦收尾”放进关系互动、情绪连接、边界和回应节奏中理解。,宝剑十逆位多表现为“从低谷恢复、痛苦收尾、重新站起”，提示这个主题出现阻滞或失衡。,从低谷恢复 | 痛苦收尾 | 重新站起 | 释放负担 | 结局延迟,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
ten_of_swords_reversed_career,ten_of_swords,宝剑十,reversed,逆位,career,事业,从低谷恢复、痛苦收尾与重新站起,宝剑十（逆位）在事业场景中的核心是：从低谷恢复、痛苦收尾与重新站起。在事业里，它会把“从低谷恢复、痛苦收尾”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,宝剑十逆位多表现为“从低谷恢复、痛苦收尾、重新站起”，提示这个主题出现阻滞或失衡。,从低谷恢复 | 痛苦收尾 | 重新站起 | 释放负担 | 结局延迟,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
ten_of_swords_reversed_self_state,ten_of_swords,宝剑十,reversed,逆位,self_state,自我状态,从低谷恢复、痛苦收尾与重新站起,宝剑十（逆位）在自我状态场景中的核心是：从低谷恢复、痛苦收尾与重新站起。在自我状态里，它会把“从低谷恢复、痛苦收尾”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,宝剑十逆位多表现为“从低谷恢复、痛苦收尾、重新站起”，提示这个主题出现阻滞或失衡。,从低谷恢复 | 痛苦收尾 | 重新站起 | 释放负担 | 结局延迟,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
ten_of_swords_reversed_decision,ten_of_swords,宝剑十,reversed,逆位,decision,决策,从低谷恢复、痛苦收尾与重新站起,宝剑十（逆位）在决策场景中的核心是：从低谷恢复、痛苦收尾与重新站起。在决策里，它会把“从低谷恢复、痛苦收尾”放进选择路径、收益、代价、风险和验证动作中理解。,宝剑十逆位多表现为“从低谷恢复、痛苦收尾、重新站起”，提示这个主题出现阻滞或失衡。,从低谷恢复 | 痛苦收尾 | 重新站起 | 释放负担 | 结局延迟,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
page_of_swords_upright_love,page_of_swords,宝剑侍从,upright,正位,love,感情,观察、试探表达与警觉学习,宝剑侍从（正位）在感情场景中的核心是：观察、试探表达与警觉学习。在感情里，它会把“观察、试探表达”放进关系互动、情绪连接、边界和回应节奏中理解。,宝剑侍从正位把思考/沟通/冲突/判断落到“观察、试探表达、警觉学习”这些具体状态中。,观察 | 试探表达 | 警觉学习 | 学习 | 消息,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
page_of_swords_upright_career,page_of_swords,宝剑侍从,upright,正位,career,事业,观察、试探表达与警觉学习,宝剑侍从（正位）在事业场景中的核心是：观察、试探表达与警觉学习。在事业里，它会把“观察、试探表达”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,宝剑侍从正位把思考/沟通/冲突/判断落到“观察、试探表达、警觉学习”这些具体状态中。,观察 | 试探表达 | 警觉学习 | 学习 | 消息,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
page_of_swords_upright_self_state,page_of_swords,宝剑侍从,upright,正位,self_state,自我状态,观察、试探表达与警觉学习,宝剑侍从（正位）在自我状态场景中的核心是：观察、试探表达与警觉学习。在自我状态里，它会把“观察、试探表达”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,宝剑侍从正位把思考/沟通/冲突/判断落到“观察、试探表达、警觉学习”这些具体状态中。,观察 | 试探表达 | 警觉学习 | 学习 | 消息,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
page_of_swords_upright_decision,page_of_swords,宝剑侍从,upright,正位,decision,决策,观察、试探表达与警觉学习,宝剑侍从（正位）在决策场景中的核心是：观察、试探表达与警觉学习。在决策里，它会把“观察、试探表达”放进选择路径、收益、代价、风险和验证动作中理解。,宝剑侍从正位把思考/沟通/冲突/判断落到“观察、试探表达、警觉学习”这些具体状态中。,观察 | 试探表达 | 警觉学习 | 学习 | 消息,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
page_of_swords_reversed_love,page_of_swords,宝剑侍从,reversed,逆位,love,感情,口舌不稳、多疑与消息不成熟,宝剑侍从（逆位）在感情场景中的核心是：口舌不稳、多疑与消息不成熟。在感情里，它会把“口舌不稳、多疑”放进关系互动、情绪连接、边界和回应节奏中理解。,宝剑侍从逆位多表现为“口舌不稳、多疑、消息不成熟”，提示这个主题出现阻滞或失衡。,口舌不稳 | 多疑 | 消息不成熟 | 不成熟 | 消息延误,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
page_of_swords_reversed_career,page_of_swords,宝剑侍从,reversed,逆位,career,事业,口舌不稳、多疑与消息不成熟,宝剑侍从（逆位）在事业场景中的核心是：口舌不稳、多疑与消息不成熟。在事业里，它会把“口舌不稳、多疑”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,宝剑侍从逆位多表现为“口舌不稳、多疑、消息不成熟”，提示这个主题出现阻滞或失衡。,口舌不稳 | 多疑 | 消息不成熟 | 不成熟 | 消息延误,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
page_of_swords_reversed_self_state,page_of_swords,宝剑侍从,reversed,逆位,self_state,自我状态,口舌不稳、多疑与消息不成熟,宝剑侍从（逆位）在自我状态场景中的核心是：口舌不稳、多疑与消息不成熟。在自我状态里，它会把“口舌不稳、多疑”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,宝剑侍从逆位多表现为“口舌不稳、多疑、消息不成熟”，提示这个主题出现阻滞或失衡。,口舌不稳 | 多疑 | 消息不成熟 | 不成熟 | 消息延误,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
page_of_swords_reversed_decision,page_of_swords,宝剑侍从,reversed,逆位,decision,决策,口舌不稳、多疑与消息不成熟,宝剑侍从（逆位）在决策场景中的核心是：口舌不稳、多疑与消息不成熟。在决策里，它会把“口舌不稳、多疑”放进选择路径、收益、代价、风险和验证动作中理解。,宝剑侍从逆位多表现为“口舌不稳、多疑、消息不成熟”，提示这个主题出现阻滞或失衡。,口舌不稳 | 多疑 | 消息不成熟 | 不成熟 | 消息延误,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
knight_of_swords_upright_love,knight_of_swords,宝剑骑士,upright,正位,love,感情,快速沟通、理性冲锋与急切推进,宝剑骑士（正位）在感情场景中的核心是：快速沟通、理性冲锋与急切推进。在感情里，它会把“快速沟通、理性冲锋”放进关系互动、情绪连接、边界和回应节奏中理解。,宝剑骑士正位把思考/沟通/冲突/判断落到“快速沟通、理性冲锋、急切推进”这些具体状态中。,快速沟通 | 理性冲锋 | 急切推进 | 行动 | 推进,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
knight_of_swords_upright_career,knight_of_swords,宝剑骑士,upright,正位,career,事业,快速沟通、理性冲锋与急切推进,宝剑骑士（正位）在事业场景中的核心是：快速沟通、理性冲锋与急切推进。在事业里，它会把“快速沟通、理性冲锋”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,宝剑骑士正位把思考/沟通/冲突/判断落到“快速沟通、理性冲锋、急切推进”这些具体状态中。,快速沟通 | 理性冲锋 | 急切推进 | 行动 | 推进,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
knight_of_swords_upright_self_state,knight_of_swords,宝剑骑士,upright,正位,self_state,自我状态,快速沟通、理性冲锋与急切推进,宝剑骑士（正位）在自我状态场景中的核心是：快速沟通、理性冲锋与急切推进。在自我状态里，它会把“快速沟通、理性冲锋”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,宝剑骑士正位把思考/沟通/冲突/判断落到“快速沟通、理性冲锋、急切推进”这些具体状态中。,快速沟通 | 理性冲锋 | 急切推进 | 行动 | 推进,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
knight_of_swords_upright_decision,knight_of_swords,宝剑骑士,upright,正位,decision,决策,快速沟通、理性冲锋与急切推进,宝剑骑士（正位）在决策场景中的核心是：快速沟通、理性冲锋与急切推进。在决策里，它会把“快速沟通、理性冲锋”放进选择路径、收益、代价、风险和验证动作中理解。,宝剑骑士正位把思考/沟通/冲突/判断落到“快速沟通、理性冲锋、急切推进”这些具体状态中。,快速沟通 | 理性冲锋 | 急切推进 | 行动 | 推进,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
knight_of_swords_reversed_love,knight_of_swords,宝剑骑士,reversed,逆位,love,感情,鲁莽言语、冲动判断与攻击性,宝剑骑士（逆位）在感情场景中的核心是：鲁莽言语、冲动判断与攻击性。在感情里，它会把“鲁莽言语、冲动判断”放进关系互动、情绪连接、边界和回应节奏中理解。,宝剑骑士逆位多表现为“鲁莽言语、冲动判断、攻击性”，提示这个主题出现阻滞或失衡。,鲁莽言语 | 冲动判断 | 攻击性 | 冲动 | 失速,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
knight_of_swords_reversed_career,knight_of_swords,宝剑骑士,reversed,逆位,career,事业,鲁莽言语、冲动判断与攻击性,宝剑骑士（逆位）在事业场景中的核心是：鲁莽言语、冲动判断与攻击性。在事业里，它会把“鲁莽言语、冲动判断”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,宝剑骑士逆位多表现为“鲁莽言语、冲动判断、攻击性”，提示这个主题出现阻滞或失衡。,鲁莽言语 | 冲动判断 | 攻击性 | 冲动 | 失速,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
knight_of_swords_reversed_self_state,knight_of_swords,宝剑骑士,reversed,逆位,self_state,自我状态,鲁莽言语、冲动判断与攻击性,宝剑骑士（逆位）在自我状态场景中的核心是：鲁莽言语、冲动判断与攻击性。在自我状态里，它会把“鲁莽言语、冲动判断”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,宝剑骑士逆位多表现为“鲁莽言语、冲动判断、攻击性”，提示这个主题出现阻滞或失衡。,鲁莽言语 | 冲动判断 | 攻击性 | 冲动 | 失速,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
knight_of_swords_reversed_decision,knight_of_swords,宝剑骑士,reversed,逆位,decision,决策,鲁莽言语、冲动判断与攻击性,宝剑骑士（逆位）在决策场景中的核心是：鲁莽言语、冲动判断与攻击性。在决策里，它会把“鲁莽言语、冲动判断”放进选择路径、收益、代价、风险和验证动作中理解。,宝剑骑士逆位多表现为“鲁莽言语、冲动判断、攻击性”，提示这个主题出现阻滞或失衡。,鲁莽言语 | 冲动判断 | 攻击性 | 冲动 | 失速,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
queen_of_swords_upright_love,queen_of_swords,宝剑皇后,upright,正位,love,感情,清醒、边界与理性表达,宝剑皇后（正位）在感情场景中的核心是：清醒、边界与理性表达。在感情里，它会把“清醒、边界”放进关系互动、情绪连接、边界和回应节奏中理解。,宝剑皇后正位把思考/沟通/冲突/判断落到“清醒、边界、理性表达”这些具体状态中。,清醒 | 边界 | 理性表达 | 成熟接纳 | 内在掌握,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
queen_of_swords_upright_career,queen_of_swords,宝剑皇后,upright,正位,career,事业,清醒、边界与理性表达,宝剑皇后（正位）在事业场景中的核心是：清醒、边界与理性表达。在事业里，它会把“清醒、边界”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,宝剑皇后正位把思考/沟通/冲突/判断落到“清醒、边界、理性表达”这些具体状态中。,清醒 | 边界 | 理性表达 | 成熟接纳 | 内在掌握,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
queen_of_swords_upright_self_state,queen_of_swords,宝剑皇后,upright,正位,self_state,自我状态,清醒、边界与理性表达,宝剑皇后（正位）在自我状态场景中的核心是：清醒、边界与理性表达。在自我状态里，它会把“清醒、边界”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,宝剑皇后正位把思考/沟通/冲突/判断落到“清醒、边界、理性表达”这些具体状态中。,清醒 | 边界 | 理性表达 | 成熟接纳 | 内在掌握,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
queen_of_swords_upright_decision,queen_of_swords,宝剑皇后,upright,正位,decision,决策,清醒、边界与理性表达,宝剑皇后（正位）在决策场景中的核心是：清醒、边界与理性表达。在决策里，它会把“清醒、边界”放进选择路径、收益、代价、风险和验证动作中理解。,宝剑皇后正位把思考/沟通/冲突/判断落到“清醒、边界、理性表达”这些具体状态中。,清醒 | 边界 | 理性表达 | 成熟接纳 | 内在掌握,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
queen_of_swords_reversed_love,queen_of_swords,宝剑皇后,reversed,逆位,love,感情,冷硬、防御过重与刻薄,宝剑皇后（逆位）在感情场景中的核心是：冷硬、防御过重与刻薄。在感情里，它会把“冷硬、防御过重”放进关系互动、情绪连接、边界和回应节奏中理解。,宝剑皇后逆位多表现为“冷硬、防御过重、刻薄”，提示这个主题出现阻滞或失衡。,冷硬 | 防御过重 | 刻薄 | 情绪/资源失衡 | 过度内耗,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
queen_of_swords_reversed_career,queen_of_swords,宝剑皇后,reversed,逆位,career,事业,冷硬、防御过重与刻薄,宝剑皇后（逆位）在事业场景中的核心是：冷硬、防御过重与刻薄。在事业里，它会把“冷硬、防御过重”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,宝剑皇后逆位多表现为“冷硬、防御过重、刻薄”，提示这个主题出现阻滞或失衡。,冷硬 | 防御过重 | 刻薄 | 情绪/资源失衡 | 过度内耗,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
queen_of_swords_reversed_self_state,queen_of_swords,宝剑皇后,reversed,逆位,self_state,自我状态,冷硬、防御过重与刻薄,宝剑皇后（逆位）在自我状态场景中的核心是：冷硬、防御过重与刻薄。在自我状态里，它会把“冷硬、防御过重”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,宝剑皇后逆位多表现为“冷硬、防御过重、刻薄”，提示这个主题出现阻滞或失衡。,冷硬 | 防御过重 | 刻薄 | 情绪/资源失衡 | 过度内耗,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
queen_of_swords_reversed_decision,queen_of_swords,宝剑皇后,reversed,逆位,decision,决策,冷硬、防御过重与刻薄,宝剑皇后（逆位）在决策场景中的核心是：冷硬、防御过重与刻薄。在决策里，它会把“冷硬、防御过重”放进选择路径、收益、代价、风险和验证动作中理解。,宝剑皇后逆位多表现为“冷硬、防御过重、刻薄”，提示这个主题出现阻滞或失衡。,冷硬 | 防御过重 | 刻薄 | 情绪/资源失衡 | 过度内耗,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
king_of_swords_upright_love,king_of_swords,宝剑国王,upright,正位,love,感情,理性权威、判断力与规则与逻辑,宝剑国王（正位）在感情场景中的核心是：理性权威、判断力与规则与逻辑。在感情里，它会把“理性权威、判断力”放进关系互动、情绪连接、边界和回应节奏中理解。,宝剑国王正位把思考/沟通/冲突/判断落到“理性权威、判断力、规则与逻辑”这些具体状态中。,理性权威 | 判断力 | 规则与逻辑 | 成熟掌控 | 领导,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
king_of_swords_upright_career,king_of_swords,宝剑国王,upright,正位,career,事业,理性权威、判断力与规则与逻辑,宝剑国王（正位）在事业场景中的核心是：理性权威、判断力与规则与逻辑。在事业里，它会把“理性权威、判断力”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,宝剑国王正位把思考/沟通/冲突/判断落到“理性权威、判断力、规则与逻辑”这些具体状态中。,理性权威 | 判断力 | 规则与逻辑 | 成熟掌控 | 领导,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
king_of_swords_upright_self_state,king_of_swords,宝剑国王,upright,正位,self_state,自我状态,理性权威、判断力与规则与逻辑,宝剑国王（正位）在自我状态场景中的核心是：理性权威、判断力与规则与逻辑。在自我状态里，它会把“理性权威、判断力”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,宝剑国王正位把思考/沟通/冲突/判断落到“理性权威、判断力、规则与逻辑”这些具体状态中。,理性权威 | 判断力 | 规则与逻辑 | 成熟掌控 | 领导,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
king_of_swords_upright_decision,king_of_swords,宝剑国王,upright,正位,decision,决策,理性权威、判断力与规则与逻辑,宝剑国王（正位）在决策场景中的核心是：理性权威、判断力与规则与逻辑。在决策里，它会把“理性权威、判断力”放进选择路径、收益、代价、风险和验证动作中理解。,宝剑国王正位把思考/沟通/冲突/判断落到“理性权威、判断力、规则与逻辑”这些具体状态中。,理性权威 | 判断力 | 规则与逻辑 | 成熟掌控 | 领导,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
king_of_swords_reversed_love,king_of_swords,宝剑国王,reversed,逆位,love,感情,冷酷、专断与过度理性,宝剑国王（逆位）在感情场景中的核心是：冷酷、专断与过度理性。在感情里，它会把“冷酷、专断”放进关系互动、情绪连接、边界和回应节奏中理解。,宝剑国王逆位多表现为“冷酷、专断、过度理性”，提示这个主题出现阻滞或失衡。,冷酷 | 专断 | 过度理性 | 控制过度 | 僵硬,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
king_of_swords_reversed_career,king_of_swords,宝剑国王,reversed,逆位,career,事业,冷酷、专断与过度理性,宝剑国王（逆位）在事业场景中的核心是：冷酷、专断与过度理性。在事业里，它会把“冷酷、专断”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,宝剑国王逆位多表现为“冷酷、专断、过度理性”，提示这个主题出现阻滞或失衡。,冷酷 | 专断 | 过度理性 | 控制过度 | 僵硬,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
king_of_swords_reversed_self_state,king_of_swords,宝剑国王,reversed,逆位,self_state,自我状态,冷酷、专断与过度理性,宝剑国王（逆位）在自我状态场景中的核心是：冷酷、专断与过度理性。在自我状态里，它会把“冷酷、专断”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,宝剑国王逆位多表现为“冷酷、专断、过度理性”，提示这个主题出现阻滞或失衡。,冷酷 | 专断 | 过度理性 | 控制过度 | 僵硬,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
king_of_swords_reversed_decision,king_of_swords,宝剑国王,reversed,逆位,decision,决策,冷酷、专断与过度理性,宝剑国王（逆位）在决策场景中的核心是：冷酷、专断与过度理性。在决策里，它会把“冷酷、专断”放进选择路径、收益、代价、风险和验证动作中理解。,宝剑国王逆位多表现为“冷酷、专断、过度理性”，提示这个主题出现阻滞或失衡。,冷酷 | 专断 | 过度理性 | 控制过度 | 僵硬,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
ace_of_pentacles_upright_love,ace_of_pentacles,星币一,upright,正位,love,感情,现实机会、资源与金钱/工作种子,星币一（正位）在感情场景中的核心是：现实机会、资源与金钱/工作种子。在感情里，它会把“现实机会、资源”放进关系互动、情绪连接、边界和回应节奏中理解。,星币一正位把现实/资源/金钱/身体/稳定落到“现实机会、资源、金钱/工作种子”这些具体状态中。,现实机会 | 资源 | 金钱/工作种子 | 新开始 | 种子,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
ace_of_pentacles_upright_career,ace_of_pentacles,星币一,upright,正位,career,事业,现实机会、资源与金钱/工作种子,星币一（正位）在事业场景中的核心是：现实机会、资源与金钱/工作种子。在事业里，它会把“现实机会、资源”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,星币一正位把现实/资源/金钱/身体/稳定落到“现实机会、资源、金钱/工作种子”这些具体状态中。,现实机会 | 资源 | 金钱/工作种子 | 新开始 | 种子,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
ace_of_pentacles_upright_self_state,ace_of_pentacles,星币一,upright,正位,self_state,自我状态,现实机会、资源与金钱/工作种子,星币一（正位）在自我状态场景中的核心是：现实机会、资源与金钱/工作种子。在自我状态里，它会把“现实机会、资源”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,星币一正位把现实/资源/金钱/身体/稳定落到“现实机会、资源、金钱/工作种子”这些具体状态中。,现实机会 | 资源 | 金钱/工作种子 | 新开始 | 种子,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
ace_of_pentacles_upright_decision,ace_of_pentacles,星币一,upright,正位,decision,决策,现实机会、资源与金钱/工作种子,星币一（正位）在决策场景中的核心是：现实机会、资源与金钱/工作种子。在决策里，它会把“现实机会、资源”放进选择路径、收益、代价、风险和验证动作中理解。,星币一正位把现实/资源/金钱/身体/稳定落到“现实机会、资源、金钱/工作种子”这些具体状态中。,现实机会 | 资源 | 金钱/工作种子 | 新开始 | 种子,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
