sample_id,ref_id,card_name_cn,orientation_cn,domain,position_name_cn,human_like_sample,bad_style,why_good,why_bad
sample_the_lovers_upright_love_current_state,the_lovers_upright_love_current_state,恋人,正位,love,当前状态,恋人正位在当前状态这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“关系选择与价值一致”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,恋人正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_career_relationship_dynamic,three_of_swords_upright_career_relationship_dynamic,宝剑三,正位,career,关系动态,宝剑三正位落在关系动态，更像是在说工作里的“心痛、失望与关系伤口”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_career_option_a,three_of_swords_upright_career_option_a,宝剑三,正位,career,选项A,宝剑三正位落在选项A，更像是在说工作里的“心痛、失望与关系伤口”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_career_option_b,three_of_swords_upright_career_option_b,宝剑三,正位,career,选项B,宝剑三正位落在选项B，更像是在说工作里的“心痛、失望与关系伤口”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_career_inner_need,three_of_swords_upright_career_inner_need,宝剑三,正位,career,内在需求,宝剑三正位落在内在需求，更像是在说工作里的“心痛、失望与关系伤口”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_self_state_current_state,three_of_swords_upright_self_state_current_state,宝剑三,正位,self_state,当前状态,宝剑三正位在当前状态，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“心痛、失望与关系伤口”正在怎样消耗你。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_self_state_obstacle,three_of_swords_upright_self_state_obstacle,宝剑三,正位,self_state,主要阻碍,宝剑三正位在主要阻碍，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“心痛、失望与关系伤口”正在怎样消耗你。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_self_state_advice,three_of_swords_upright_self_state_advice,宝剑三,正位,self_state,建议,宝剑三正位在建议，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“心痛、失望与关系伤口”正在怎样消耗你。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_self_state_other_person_state,three_of_swords_upright_self_state_other_person_state,宝剑三,正位,self_state,对方互动表现,宝剑三正位在对方互动表现，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“心痛、失望与关系伤口”正在怎样消耗你。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_self_state_relationship_dynamic,three_of_swords_upright_self_state_relationship_dynamic,宝剑三,正位,self_state,关系动态,宝剑三正位在关系动态，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“心痛、失望与关系伤口”正在怎样消耗你。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_self_state_option_a,three_of_swords_upright_self_state_option_a,宝剑三,正位,self_state,选项A,宝剑三正位在选项A，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“心痛、失望与关系伤口”正在怎样消耗你。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_self_state_option_b,three_of_swords_upright_self_state_option_b,宝剑三,正位,self_state,选项B,宝剑三正位在选项B，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“心痛、失望与关系伤口”正在怎样消耗你。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_self_state_inner_need,three_of_swords_upright_self_state_inner_need,宝剑三,正位,self_state,内在需求,宝剑三正位在内在需求，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“心痛、失望与关系伤口”正在怎样消耗你。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_decision_current_state,three_of_swords_upright_decision_current_state,宝剑三,正位,decision,当前状态,宝剑三正位在当前状态，适合用来拆选择里的“心痛、失望与关系伤口”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_decision_obstacle,three_of_swords_upright_decision_obstacle,宝剑三,正位,decision,主要阻碍,宝剑三正位在主要阻碍，适合用来拆选择里的“心痛、失望与关系伤口”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_decision_advice,three_of_swords_upright_decision_advice,宝剑三,正位,decision,建议,宝剑三正位在建议，适合用来拆选择里的“心痛、失望与关系伤口”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_decision_other_person_state,three_of_swords_upright_decision_other_person_state,宝剑三,正位,decision,对方互动表现,宝剑三正位在对方互动表现，适合用来拆选择里的“心痛、失望与关系伤口”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_decision_relationship_dynamic,three_of_swords_upright_decision_relationship_dynamic,宝剑三,正位,decision,关系动态,宝剑三正位在关系动态，适合用来拆选择里的“心痛、失望与关系伤口”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_decision_option_a,three_of_swords_upright_decision_option_a,宝剑三,正位,decision,选项A,宝剑三正位在选项A，适合用来拆选择里的“心痛、失望与关系伤口”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_decision_option_b,three_of_swords_upright_decision_option_b,宝剑三,正位,decision,选项B,宝剑三正位在选项B，适合用来拆选择里的“心痛、失望与关系伤口”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_upright_decision_inner_need,three_of_swords_upright_decision_inner_need,宝剑三,正位,decision,内在需求,宝剑三正位在内在需求，适合用来拆选择里的“心痛、失望与关系伤口”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,宝剑三正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_love_current_state,three_of_swords_reversed_love_current_state,宝剑三,逆位,love,当前状态,宝剑三逆位在当前状态这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“心痛、失望与关系伤口”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_love_obstacle,three_of_swords_reversed_love_obstacle,宝剑三,逆位,love,主要阻碍,宝剑三逆位在主要阻碍这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“心痛、失望与关系伤口”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_love_advice,three_of_swords_reversed_love_advice,宝剑三,逆位,love,建议,宝剑三逆位在建议这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“心痛、失望与关系伤口”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_love_other_person_state,three_of_swords_reversed_love_other_person_state,宝剑三,逆位,love,对方互动表现,宝剑三逆位在对方互动表现这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“心痛、失望与关系伤口”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_love_relationship_dynamic,three_of_swords_reversed_love_relationship_dynamic,宝剑三,逆位,love,关系动态,宝剑三逆位在关系动态这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“心痛、失望与关系伤口”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_love_option_a,three_of_swords_reversed_love_option_a,宝剑三,逆位,love,选项A,宝剑三逆位在选项A这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“心痛、失望与关系伤口”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_love_option_b,three_of_swords_reversed_love_option_b,宝剑三,逆位,love,选项B,宝剑三逆位在选项B这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“心痛、失望与关系伤口”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_love_inner_need,three_of_swords_reversed_love_inner_need,宝剑三,逆位,love,内在需求,宝剑三逆位在内在需求这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“心痛、失望与关系伤口”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_career_current_state,three_of_swords_reversed_career_current_state,宝剑三,逆位,career,当前状态,宝剑三逆位落在当前状态，更像是在说工作里的“心痛、失望与关系伤口”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_career_obstacle,three_of_swords_reversed_career_obstacle,宝剑三,逆位,career,主要阻碍,宝剑三逆位落在主要阻碍，更像是在说工作里的“心痛、失望与关系伤口”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_career_advice,three_of_swords_reversed_career_advice,宝剑三,逆位,career,建议,宝剑三逆位落在建议，更像是在说工作里的“心痛、失望与关系伤口”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_career_other_person_state,three_of_swords_reversed_career_other_person_state,宝剑三,逆位,career,对方互动表现,宝剑三逆位落在对方互动表现，更像是在说工作里的“心痛、失望与关系伤口”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_career_relationship_dynamic,three_of_swords_reversed_career_relationship_dynamic,宝剑三,逆位,career,关系动态,宝剑三逆位落在关系动态，更像是在说工作里的“心痛、失望与关系伤口”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_career_option_a,three_of_swords_reversed_career_option_a,宝剑三,逆位,career,选项A,宝剑三逆位落在选项A，更像是在说工作里的“心痛、失望与关系伤口”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_career_option_b,three_of_swords_reversed_career_option_b,宝剑三,逆位,career,选项B,宝剑三逆位落在选项B，更像是在说工作里的“心痛、失望与关系伤口”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_career_inner_need,three_of_swords_reversed_career_inner_need,宝剑三,逆位,career,内在需求,宝剑三逆位落在内在需求，更像是在说工作里的“心痛、失望与关系伤口”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_self_state_current_state,three_of_swords_reversed_self_state_current_state,宝剑三,逆位,self_state,当前状态,宝剑三逆位在当前状态，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“心痛、失望与关系伤口”正在怎样消耗你。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_self_state_obstacle,three_of_swords_reversed_self_state_obstacle,宝剑三,逆位,self_state,主要阻碍,宝剑三逆位在主要阻碍，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“心痛、失望与关系伤口”正在怎样消耗你。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_self_state_advice,three_of_swords_reversed_self_state_advice,宝剑三,逆位,self_state,建议,宝剑三逆位在建议，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“心痛、失望与关系伤口”正在怎样消耗你。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_self_state_other_person_state,three_of_swords_reversed_self_state_other_person_state,宝剑三,逆位,self_state,对方互动表现,宝剑三逆位在对方互动表现，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“心痛、失望与关系伤口”正在怎样消耗你。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_self_state_relationship_dynamic,three_of_swords_reversed_self_state_relationship_dynamic,宝剑三,逆位,self_state,关系动态,宝剑三逆位在关系动态，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“心痛、失望与关系伤口”正在怎样消耗你。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_self_state_option_a,three_of_swords_reversed_self_state_option_a,宝剑三,逆位,self_state,选项A,宝剑三逆位在选项A，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“心痛、失望与关系伤口”正在怎样消耗你。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_self_state_option_b,three_of_swords_reversed_self_state_option_b,宝剑三,逆位,self_state,选项B,宝剑三逆位在选项B，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“心痛、失望与关系伤口”正在怎样消耗你。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_self_state_inner_need,three_of_swords_reversed_self_state_inner_need,宝剑三,逆位,self_state,内在需求,宝剑三逆位在内在需求，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“心痛、失望与关系伤口”正在怎样消耗你。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_decision_current_state,three_of_swords_reversed_decision_current_state,宝剑三,逆位,decision,当前状态,宝剑三逆位在当前状态，适合用来拆选择里的“心痛、失望与关系伤口”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_decision_obstacle,three_of_swords_reversed_decision_obstacle,宝剑三,逆位,decision,主要阻碍,宝剑三逆位在主要阻碍，适合用来拆选择里的“心痛、失望与关系伤口”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_decision_advice,three_of_swords_reversed_decision_advice,宝剑三,逆位,decision,建议,宝剑三逆位在建议，适合用来拆选择里的“心痛、失望与关系伤口”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_decision_other_person_state,three_of_swords_reversed_decision_other_person_state,宝剑三,逆位,decision,对方互动表现,宝剑三逆位在对方互动表现，适合用来拆选择里的“心痛、失望与关系伤口”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_decision_relationship_dynamic,three_of_swords_reversed_decision_relationship_dynamic,宝剑三,逆位,decision,关系动态,宝剑三逆位在关系动态，适合用来拆选择里的“心痛、失望与关系伤口”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_decision_option_a,three_of_swords_reversed_decision_option_a,宝剑三,逆位,decision,选项A,宝剑三逆位在选项A，适合用来拆选择里的“心痛、失望与关系伤口”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_decision_option_b,three_of_swords_reversed_decision_option_b,宝剑三,逆位,decision,选项B,宝剑三逆位在选项B，适合用来拆选择里的“心痛、失望与关系伤口”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_three_of_swords_reversed_decision_inner_need,three_of_swords_reversed_decision_inner_need,宝剑三,逆位,decision,内在需求,宝剑三逆位在内在需求，适合用来拆选择里的“心痛、失望与关系伤口”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,宝剑三逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_four_of_swords_upright_love_current_state,four_of_swords_upright_love_current_state,宝剑四,正位,love,当前状态,宝剑四正位在当前状态这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“暂停、恢复与抽离”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,宝剑四正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_four_of_swords_upright_love_obstacle,four_of_swords_upright_love_obstacle,宝剑四,正位,love,主要阻碍,宝剑四正位在主要阻碍这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“暂停、恢复与抽离”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,宝剑四正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_four_of_swords_upright_love_advice,four_of_swords_upright_love_advice,宝剑四,正位,love,建议,宝剑四正位在建议这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“暂停、恢复与抽离”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,宝剑四正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_four_of_swords_upright_love_other_person_state,four_of_swords_upright_love_other_person_state,宝剑四,正位,love,对方互动表现,宝剑四正位在对方互动表现这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“暂停、恢复与抽离”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,宝剑四正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_four_of_swords_upright_love_relationship_dynamic,four_of_swords_upright_love_relationship_dynamic,宝剑四,正位,love,关系动态,宝剑四正位在关系动态这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“暂停、恢复与抽离”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,宝剑四正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_four_of_swords_upright_love_option_a,four_of_swords_upright_love_option_a,宝剑四,正位,love,选项A,宝剑四正位在选项A这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“暂停、恢复与抽离”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,宝剑四正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_four_of_swords_upright_love_option_b,four_of_swords_upright_love_option_b,宝剑四,正位,love,选项B,宝剑四正位在选项B这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“暂停、恢复与抽离”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,宝剑四正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_four_of_swords_upright_love_inner_need,four_of_swords_upright_love_inner_need,宝剑四,正位,love,内在需求,宝剑四正位在内在需求这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“暂停、恢复与抽离”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,宝剑四正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_four_of_swords_upright_career_current_state,four_of_swords_upright_career_current_state,宝剑四,正位,career,当前状态,宝剑四正位落在当前状态，更像是在说工作里的“暂停、恢复与抽离”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,宝剑四正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_four_of_swords_upright_career_obstacle,four_of_swords_upright_career_obstacle,宝剑四,正位,career,主要阻碍,宝剑四正位落在主要阻碍，更像是在说工作里的“暂停、恢复与抽离”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,宝剑四正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_four_of_swords_upright_career_advice,four_of_swords_upright_career_advice,宝剑四,正位,career,建议,宝剑四正位落在建议，更像是在说工作里的“暂停、恢复与抽离”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,宝剑四正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
